Elmo txt chart ver 2.0

[File Properties]
Creation Time,2026-04-14 05:32:28
Last Updated,2026-04-14 05:32:28
Resolution,0.001
Sampling Time,0.001
Recording Time,5.001
Trigger Location Index,0

[Chart Properties]
No.,Name,X Linear,Dimension,Min X Scale,Max X Scale,Min Y Scale,Max Y Scale
1,Chart #1,True,1D,1.07659902693723,1.37682449270203,-564358.680457612,8690444.52773893

[Chart Data]
Display No.,X No.,Y No.,Z No.,X Unit,Y Unit,Color,Style,Width,Hex Display,X Hex Display,Z Hex Display,Zero Scale
1,1,2,0,sec,N/A,ff0000ff,Solid,TwoPoint,Dec,Dec,Dec,False
1,1,3,0,sec,N/A,ff007f00,Solid,TwoPoint,Dec,Dec,Dec,False
1,1,4,0,sec,N/A,ffff0000,Solid,TwoPoint,Dec,Dec,Dec,False

[Signal Names]
1,Time (sec),False
2,a01.Position Command (0x607A) [cnt],False
3,a01.Actual Position (0x6064) [cnt],False
4,a01.Target position [cnt],False

[Signals Data Group 1]
1,2,3,4,
1.255,4128818,3899139,4128817.51833361,
1.256,4177751,3948740,4177751.01833361,
1.257,4226685,3998308,4226684.51833361,
1.258,4275618,4047849,4275618.01833361,
1.259,4324552,4097479,4324551.51833361,
1.26,4373485,4146862,4373485.01833361,
1.261,4422419,4195957,4422418.51833361,
1.262,4471352,4244656,4471352.01833361,
1.263,4520286,4292982,4520285.51833361,
1.264,4569219,4341084,4569219.01833361,
1.265,4618153,4388837,4618152.51833361,
1.266,4667086,4436558,4667086.01833361,
1.267,4716020,4484419,4716019.51833361,
1.268,4764953,4531989,4764953.01833361,
1.269,4813887,4579679,4813886.51833361,
1.27,4862820,4627616,4862820.01833361,
1.271,4911754,4675512,4911753.51833361,
1.272,4960687,4723365,4960687.01833361,
1.273,5009621,4771239,5009620.51833361,
1.274,5058554,4819066,5058554.01833361,
1.275,5107488,4867179,5107487.51833361,
1.276,5156421,4915400,5156421.01833361,
1.277,5205355,4963975,5205354.51833361,
1.278,5254288,5012862,5254288.01833361,
1.279,5303222,5062145,5303221.51833361,
1.28,5352155,5112042,5352155.01833361,
1.281,5401089,5162370,5401088.51833361,
1.282,5450022,5212957,5450022.01833361,
1.283,5498956,5263620,5498955.51833361,
1.284,5547889,5314069,5547889.01833361,
1.285,5596823,5364737,5596822.51833361,
1.286,5645756,5415230,5645756.01833361,
1.287,5694690,5465339,5694689.51833361,
1.288,5743623,5515436,5743623.01833361,
1.289,5792557,5565519,5792556.51833361,
1.29,5841490,5615650,5841490.01833361,
1.291,5890424,5665196,5890423.51833361,
1.292,5939357,5714351,5939357.01833361,
1.293,5988291,5763109,5988290.51833361,
1.294,6037224,5811329,6037224.01833361,
1.295,6086158,5858958,6086157.51833361,
1.296,6135091,5906481,6135091.01833361,
1.297,6184025,5953675,6184024.51833361,
1.298,6232958,6000243,6232958.01833361,
1.299,6281892,6047107,6281891.51833361,
1.3,6330825,6094028,6330825.01833361,
1.301,6379759,6141359,6379758.51833361,
1.302,6428692,6189077,6428692.01833361,
1.303,6477626,6237184,6477625.51833361,
1.304,6526559,6285585,6526559.01833361,
1.305,6575493,6334457,6575492.51833361,
1.306,6624426,6383264,6624426.01833361,
1.307,6673360,6432218,6673359.51833361,
1.308,6722293,6481369,6722293.01833361,
1.309,6771227,6530615,6771226.51833361,
1.31,6820160,6580176,6820160.01833361,
1.311,6869092,6630016,6869091.99800661,
1.312,6917995,6680098,6917995.38300535,
1.313,6966822,6730357,6966821.88600351,
1.314,7015523,6780646,7015522.5770011,
1.315,7064049,6831097,7064048.52599811,
1.316,7112351,6881648,7112350.80299456,
1.317,7160380,6932307,7160380.47799043,
1.318,7208089,6982529,7208088.62098573,
1.319,7255426,7032471,7255426.30198046,
1.32,7302345,7082023,7302344.59097461,
1.321,7348795,7131193,7348794.5579682,
1.322,7394727,7180037,7394727.27296121,
1.323,7440094,7228556,7440093.80595365,
1.324,7484845,7276698,7484845.22694551,
1.325,7528933,7324421,7528932.60593681,
1.326,7572307,7371590,7572307.01292753,
1.327,7614920,7417761,7614919.51791768,
1.328,7656721,7463203,7656721.19090726,
1.329,7697663,7507688,7697663.10189626,
1.33,7737696,7551465,7737696.3208847,
1.331,7776772,7594046,7776771.91787256,
1.332,7814841,7635466,7814840.96285985,
1.333,7851855,7676070,7851854.52584656,
1.334,7887764,7715766,7887763.67683271,
1.335,7922519,7754831,7922519.48581828,
1.336,7956073,7793385,7956073.02280328,
1.337,7988375,7831086,7988375.35778771,
1.338,8019378,7868504,8019377.56077156,
1.339,8049031,7905506,8049030.70175485,
1.34,8077286,7941901,8077285.85073756,
1.341,8104094,7977542,8104094.0777197,
1.342,8129406,8012369,8129406.45270126,
1.343,8153188,8045937,8153187.91310187,
1.344,8175468,8077786,8175468.37228645,
1.345,8196297,8107789,8196296.75787562,
1.346,8215722,8136187,8215721.99986939,
1.347,8233793,8162882,8233793.02826775,
1.348,8250559,8188145,8250558.77307069,
1.349,8266068,8211742,8266068.16427824,
1.35,8280370,8233450,8280370.13189037,
1.351,8293514,8253576,8293513.6059071,
1.352,8305548,8271886,8305547.51632842,
1.353,8316521,8288369,8316520.79315433,
1.354,8326482,8302400,8326482.36638483,
1.355,8335481,8314227,8335481.16601993,
1.356,8343566,8323845,8343566.12205962,
1.357,8350786,8331884,8350786.1645039,
1.358,8357190,8338382,8357190.22335278,
1.359,8362827,8343699,8362827.22860624,
1.36,8367746,8348018,8367746.1102643,
1.361,8371996,8351380,8371995.79832696,
1.362,8375625,8353760,8375625.2227942,
1.363,8378683,8355610,8378683.31366604,
1.364,8381219,8357257,8381219.00094247,
1.365,8383281,8358577,8383281.21462349,
1.366,8384919,8359481,8384918.8847091,
1.367,8386181,8359880,8386180.94119931,
1.368,8387116,8359613,8387116.31409411,
1.369,8387774,8359149,8387773.9333935,
1.37,8388203,8358567,8388202.72909749,
1.371,8388452,8357630,8388451.63120606,
1.372,8388570,8356377,8388569.56971923,
1.373,8388605,8355103,8388605.474637,
1.374,8388608,8354225,8388608,
1.375,8388608,8353706,8388608,
1.376,8388608,8353651,8388608,
1.377,8388608,8353934,8388608,
1.378,8388608,8354525,8388608,
1.379,8388608,8355405,8388608,
1.38,8388608,8356334,8388608,
1.381,8388608,8357478,8388608,
1.382,8388608,8358641,8388608,
1.383,8388608,8359295,8388608,
1.384,8388608,8359720,8388608,
1.385,8388608,8360198,8388608,
1.386,8388608,8360541,8388608,
1.387,8388608,8360581,8388608,
1.388,8388608,8360291,8388608,
1.389,8388608,8359878,8388608,
1.39,8388608,8359578,8388608,
1.391,8388608,8359716,8388608,
1.392,8388608,8360010,8388608,
1.393,8388608,8360494,8388608,
1.394,8388608,8361143,8388608,
1.395,8388608,8362003,8388608,
1.396,8388608,8363329,8388608,
1.397,8388608,8364867,8388608,
1.398,8388608,8366395,8388608,
1.399,8388608,8368172,8388608,
1.4,8388608,8369747,8388608,
1.401,8388608,8371239,8388608,
1.402,8388608,8372667,8388608,
1.403,8388608,8373918,8388608,
1.404,8388608,8374975,8388608,
1.405,8388608,8375749,8388608,
1.406,8388608,8376025,8388608,
1.407,8388608,8376041,8388608,
1.408,8388608,8376013,8388608,
1.409,8388608,8376075,8388608,
1.41,8388608,8376124,8388608,
1.411,8388608,8376398,8388608,
1.412,8388608,8377025,8388608,
1.413,8388608,8377819,8388608,
1.414,8388608,8378963,8388608,
1.415,8388608,8380238,8388608,
1.416,8388608,8381379,8388608,
1.417,8388608,8382337,8388608,
1.418,8388608,8382999,8388608,
1.419,8388608,8383456,8388608,
1.42,8388608,8383743,8388608,
1.421,8388608,8383827,8388608,
1.422,8388608,8383756,8388608,
1.423,8388608,8383564,8388608,
1.424,8388608,8383385,8388608,
1.425,8388608,8383193,8388608,
1.426,8388608,8383182,8388608,
1.427,8388608,8383464,8388608,
1.428,8388608,8383983,8388608,
1.429,8388608,8384663,8388608,
1.43,8388608,8385398,8388608,
1.431,8388608,8386284,8388608,
1.432,8388608,8387136,8388608,
1.433,8388608,8387708,8388608,
1.434,8388600,8388403,8388599.845,
1.435,8388543,8388983,8388542.76,
1.436,8388388,8389147,8388387.815,
1.437,8388086,8388865,8388086.08,
1.438,8387589,8388233,8387588.625,
1.439,8386847,8387552,8386846.52,
1.44,8385811,8386803,8385810.835,
1.441,8384433,8386259,8384432.64,
1.442,8382663,8386251,8382663.005,
1.443,8380453,8386310,8380453,
1.444,8377754,8386476,8377753.695,
1.445,8374516,8386739,8374516.16,
1.446,8370691,8387041,8370691.465,
1.447,8366231,8387147,8366230.68,
1.448,8361085,8387005,8361084.875,
1.449,8355205,8386844,8355205.12,
1.45,8348542,8386776,8348542.485,
1.451,8341048,8386438,8341048.04,
1.452,8332673,8385388,8332672.855,
1.453,8323368,8383584,8323368,
1.454,8313085,8380928,8313084.545,
1.455,8301774,8377359,8301773.56,
1.456,8289386,8372931,8289386.115,
1.457,8275873,8367636,8275873.28,
1.458,8261186,8361629,8261186.125,
1.459,8245276,8354820,8245275.72,
1.46,8228093,8346831,8228093.135,
1.461,8209589,8337478,8209589.44,
1.462,8189716,8326811,8189715.705,
1.463,8168423,8314784,8168423,
1.464,8145662,8301496,8145662.395,
1.465,8121386,8286730,8121385.82763626,
1.466,8095584,8270199,8095584.26576692,
1.467,8068303,8252055,8068302.6783016,
1.468,8039590,8231739,8039589.9952403,
1.469,8009495,8209472,8009495.14658302,
1.47,7978067,8184923,7978067.06232976,
1.471,7945355,8158243,7945354.67248052,
1.472,7911407,8129201,7911406.90703531,
1.473,7876273,8097959,7876272.69599411,
1.474,7840001,8064754,7840000.96935693,
1.475,7802641,8029274,7802640.65712377,
1.476,7764241,7991991,7764240.68929463,
1.477,7724850,7952948,7724849.99586952,
1.478,7684518,7912059,7684517.50684842,
1.479,7643292,7869791,7643292.15223134,
1.48,7601223,7825662,7601222.86201829,
1.481,7558359,7779898,7558358.56620925,
1.482,7514748,7733292,7514748.19480424,
1.483,7470441,7685385,7470440.67780324,
1.484,7425485,7636725,7425484.94520627,
1.485,7379930,7587469,7379929.92701331,
1.486,7333825,7537853,7333824.55322438,
1.487,7287218,7488142,7287217.75383946,
1.488,7240158,7438474,7240158.45885857,
1.489,7192696,7389242,7192695.5982817,
1.49,7144878,7340100,7144878.10210884,
1.491,7096755,7291053,7096754.90034001,
1.492,7048375,7241988,7048374.9229752,
1.493,6999787,7192993,6999787.10001441,
1.494,6951040,7143970,6951040.36145763,
1.495,6902184,7095144,6902183.63730488,
1.496,6853266,7046402,6853265.85755615,
1.497,6804332,6998086,6804332.48166639,
1.498,6755399,6950085,6755398.98166639,
1.499,6706465,6902197,6706465.48166639,
1.5,6657532,6854428,6657531.98166639,
1.501,6608598,6806707,6608598.48166639,
1.502,6559665,6759165,6559664.98166639,
1.503,6510731,6711832,6510731.48166639,
1.504,6461798,6664648,6461797.98166639,
1.505,6412864,6617251,6412864.48166639,
1.506,6363931,6569445,6363930.98166639,
1.507,6314997,6521533,6314997.48166639,
1.508,6266064,6473986,6266063.98166639,
1.509,6217130,6426431,6217130.48166639,
1.51,6168197,6379304,6168196.98166639,
1.511,6119263,6332650,6119263.48166639,
1.512,6070330,6285897,6070329.98166639,
1.513,6021396,6239014,6021396.48166639,
1.514,5972463,6192107,5972462.98166639,
1.515,5923529,6145263,5923529.48166639,
1.516,5874596,6098378,5874595.98166639,
1.517,5825662,6051365,5825662.48166639,
1.518,5776729,6003909,5776728.98166639,
1.519,5727795,5956128,5727795.48166639,
1.52,5678862,5908216,5678861.98166639,
1.521,5629928,5860090,5629928.48166639,
1.522,5580995,5812132,5580994.98166639,
1.523,5532061,5763906,5532061.48166639,
1.524,5483128,5715867,5483127.98166639,
1.525,5434194,5667613,5434194.48166639,
1.526,5385261,5619120,5385260.98166639,
1.527,5336327,5570296,5336327.48166639,
1.528,5287394,5521249,5287393.98166639,
1.529,5238460,5472259,5238460.48166639,
1.53,5189527,5423040,5189526.98166639,
1.531,5140593,5373636,5140593.48166639,
1.532,5091660,5324330,5091659.98166639,
1.533,5042726,5275140,5042726.48166639,
1.534,4993793,5226184,4993792.98166639,
1.535,4944859,5177164,4944859.48166639,
1.536,4895926,5128170,4895925.98166639,
1.537,4846992,5079033,4846992.48166639,
1.538,4798059,5029493,4798058.98166639,
1.539,4749125,4979969,4749125.48166639,
1.54,4700192,4930026,4700191.98166639,
1.541,4651258,4880015,4651258.48166639,
1.542,4602325,4830463,4602324.98166639,
1.543,4553391,4781238,4553391.48166639,
1.544,4504458,4731968,4504457.98166639,
1.545,4455524,4682752,4455524.48166639,
1.546,4406591,4633628,4406590.98166639,
1.547,4357657,4584746,4357657.48166639,
1.548,4308724,4536082,4308723.98166639,
1.549,4259790,4487412,4259790.48166639,
1.55,4210857,4438977,4210856.98166639,
1.551,4161923,4390677,4161923.48166639,
1.552,4112990,4342040,4112989.98166639,
1.553,4064056,4293986,4064056.48166639,
1.554,4015123,4245888,4015122.98166639,
1.555,3966189,4198033,3966189.48166639,
1.556,3917256,4150272,3917255.98166639,
1.557,3868322,4102973,3868322.48166639,
1.558,3819389,4055424,3819388.98166639,
1.559,3770455,4007916,3770455.48166639,
1.56,3721522,3960114,3721521.98166639,
1.561,3672588,3911888,3672588.48166639,
1.562,3623655,3863163,3623654.98166639,
1.563,3574721,3814120,3574721.48166639,
1.564,3525788,3764732,3525787.98166639,
1.565,3476854,3715014,3476854.48166639,
1.566,3427921,3665262,3427920.98166639,
1.567,3378987,3615465,3378987.48166639,
1.568,3330054,3565755,3330053.98166639,
1.569,3281120,3516095,3281120.48166639,
1.57,3232187,3465979,3232186.98166639,
1.571,3183253,3415392,3183253.48166639,
1.572,3134320,3365019,3134319.98166639,
1.573,3085386,3314607,3085386.48166639,
1.574,3036453,3264383,3036452.98166639,
1.575,2987519,3214438,2987519.48166639,
1.576,2938586,3164454,2938585.98166639,
1.577,2889652,3114774,2889652.48166639,
1.578,2840719,3065264,2840718.98166639,
1.579,2791785,3016329,2791785.48166639,
1.58,2742852,2967755,2742851.98166639,
1.581,2693918,2919706,2693918.48166639,
1.582,2644985,2871879,2644984.98166639,
1.583,2596051,2824278,2596051.48166639,
1.584,2547118,2776862,2547117.98166639,
1.585,2498184,2729440,2498184.48166639,
1.586,2449251,2682024,2449250.98166639,
1.587,2400317,2634727,2400317.48166639,
1.588,2351384,2587807,2351383.98166639,
1.589,2302450,2540877,2302450.48166639,
1.59,2253517,2493809,2253516.98166639,
1.591,2204583,2446642,2204583.48166639,
1.592,2155650,2399086,2155649.98166639,
1.593,2106716,2351207,2106716.48166639,
1.594,2057783,2303132,2057782.98166639,
1.595,2008849,2254624,2008849.48166639,
1.596,1959916,2205698,1959915.98166639,
1.597,1910982,2156371,1910982.48166639,
1.598,1862049,2106523,1862048.98166639,
1.599,1813115,2056308,1813115.48166639,
1.6,1764182,2006150,1764181.98166639,
1.601,1715248,1956271,1715248.48166639,
1.602,1666315,1906506,1666314.98166639,
1.603,1617381,1856684,1617381.48166639,
1.604,1568448,1806585,1568447.98166639,
1.605,1519516,1756342,1519516.00199339,
1.606,1470613,1705740,1470612.61699465,
1.607,1421786,1655406,1421786.11399649,
1.608,1373085,1605411,1373085.4229989,
1.609,1324559,1555915,1324559.47400189,
1.61,1276257,1506780,1276257.19700544,
1.611,1228228,1457751,1228227.52200957,
1.612,1180519,1408774,1180519.37901427,
1.613,1133182,1360056,1133181.69801954,
1.614,1086263,1311897,1086263.40902539,
1.615,1039813,1263765,1039813.4420318,
1.616,993881,1215958,993880.727038792,
1.617,948514,1168166,948514.194046354,
1.618,903763,1120678,903762.773054487,
1.619,859675,1073666,859675.394063192,
1.62,816301,1026998,816300.987072471,
1.621,773688,980651,773688.48208232,
1.622,731887,934804,731886.809092742,
1.623,690945,889162,690944.898103737,
1.624,650912,844088,650911.679115304,
1.625,611836,799531,611836.082127443,
1.626,573767,755915,573767.037140153,
1.627,536753,712515,536753.474153437,
1.628,500844,669427,500844.323167292,
1.629,466089,627192,466088.51418172,
1.63,432535,585285,432534.97719672,
1.631,400233,544124,400232.642212292,
1.632,369230,504480,369230.439228437,
1.633,339577,466209,339577.298245153,
1.634,311322,429678,311322.149262442,
1.635,284514,394540,284513.922280303,
1.636,259202,360842,259201.547298736,
1.637,235420,328503,235420.086898127,
1.638,213140,298073,213139.627713547,
1.639,192311,268937,192311.242124375,
1.64,172886,241604,172886.000130611,
1.641,154815,215989,154814.971732253,
1.642,138049,192799,138049.226929304,
1.643,122540,171700,122539.835721762,
1.644,108238,152789,108237.868109628,
1.645,95094,135811,95094.3940929007,
1.646,83060,121128,83060.4836715814,
1.647,72087,108538,72087.2068456691,
1.648,62126,97944,62125.633615165,
1.649,53127,88925,53126.8339800676,
1.65,45042,81118,45041.8779403782,
1.651,37822,74439,37821.8354960959,
1.652,31418,68752,31417.7766472213,
1.653,25781,63694,25780.7713937545,
1.654,20862,59424,20861.889735695,
1.655,16612,55797,16612.201673043,
1.656,12983,52677,12982.7772057988,
1.657,9925,49997,9924.68633396178,
1.658,7389,47749,7388.99905753229,
1.659,5327,46032,5326.78537651058,
1.66,3689,44766,3689.11529089604,
1.661,2427,43603,2427.05880068894,
1.662,1492,42614,1491.68590588961,
1.663,834,42262,834.066606497392,
1.664,405,42446,405.270902512595,
1.665,156,42561,156.368793935515,
1.666,38,42458,38.4302807655185,
1.667,3,42516,2.52536300383508,
1.668,0,42302,0,
1.669,0,42106,0,
1.67,0,41730,0,
1.671,0,40987,0,
1.672,0,39936,0,
1.673,0,38996,0,
1.674,0,38317,0,
1.675,0,37617,0,
1.676,0,36887,0,
1.677,0,36133,0,
1.678,0,35422,0,
1.679,0,34879,0,
1.68,0,34707,0,
1.681,0,34657,0,
1.682,0,34472,0,
1.683,0,34226,0,
1.684,0,33701,0,
1.685,0,33004,0,
1.686,0,31877,0,
1.687,0,30264,0,
1.688,0,28253,0,
1.689,0,26121,0,
1.69,0,23679,0,
1.691,0,20946,0,
1.692,0,18268,0,
1.693,0,15886,0,
1.694,0,13879,0,
1.695,0,12370,0,
1.696,0,11331,0,
1.697,0,10603,0,
1.698,0,10090,0,
1.699,0,9509,0,
1.7,0,8669,0,
1.701,0,7662,0,
1.702,0,6571,0,
1.703,0,5720,0,
1.704,0,4742,0,
1.705,0,3403,0,
1.706,0,1924,0,
1.707,0,685,0,
1.708,0,-435,0,
1.709,8,-1364,8.155,
1.71,65,-1773,65.24,
1.711,220,-1954,220.185,
1.712,522,-1827,521.92,
1.713,1019,-1339,1019.375,
1.714,1761,-764,1761.48,
1.715,2797,-471,2797.165,
1.716,4175,-355,4175.36,
1.717,5945,-445,5944.995,
1.718,8155,-555,8155,
1.719,10854,-405,10854.305,
1.72,14092,-588,14091.84,
1.721,17917,-1061,17916.535,
1.722,22377,-1494,22377.32,
1.723,27523,-1633,27523.125,
1.724,33403,-1292,33402.88,
1.725,40066,-755,40065.515,
1.726,47560,63,47559.96,
1.727,55935,1008,55935.145,
1.728,65240,2737,65240,
1.729,75523,5456,75523.455,
1.73,86834,9060,86834.44,
1.731,99222,13752,99221.885,
1.732,112735,19350,112734.72,
1.733,127422,25827,127421.875,
1.734,143332,33165,143332.28,
1.735,160515,41711,160514.865,
1.736,179019,51228,179018.56,
1.737,198892,61836,198892.295,
1.738,220185,73760,220185,
1.739,242946,86973,242945.605,
1.74,267222,101706,267222.172363737,
1.741,293024,118298,293023.734233077,
1.742,320305,136911,320305.321698397,
1.743,349018,157300,349018.004759697,
1.744,379113,179622,379112.853416976,
1.745,410541,204117,410540.937670235,
1.746,443253,230753,443253.327519474,
1.747,477201,260275,477201.092964692,
1.748,512335,292219,512335.304005891,
1.749,548607,325672,548607.030643069,
1.75,585967,360639,585967.342876226,
1.751,624367,397119,624367.310705364,
1.752,663758,434971,663758.004130481,
1.753,704090,474326,704090.493151577,
1.754,745316,515533,745315.847768654,
1.755,787385,558557,787385.13798171,
1.756,830249,602903,830249.433790746,
1.757,873860,648304,873859.805195761,
1.758,918167,694794,918167.322196756,
1.759,963123,741719,963123.054793731,
1.76,1008678,789326,1008678.07298669,
1.761,1054783,837283,1054783.44677562,
1.762,1101390,885305,1101390.24616053,
1.763,1148450,933516,1148449.54114143,
1.764,1195912,981558,1195912.4017183,
1.765,1243730,1029655,1243729.89789115,
1.766,1291853,1078270,1291853.09965999,
1.767,1340233,1127520,1340233.0770248,
1.768,1388821,1177258,1388820.89998559,
1.769,1437568,1227553,1437567.63854236,
1.77,1486424,1277955,1486424.36269512,
1.771,1535342,1328412,1535342.14244385,
1.772,1584276,1379287,1584275.51833361,
1.773,1633209,1430129,1633209.01833361,
1.774,1682143,1480813,1682142.51833361,
1.775,1731076,1531885,1731076.01833361,
1.776,1780010,1582587,1780009.51833361,
1.777,1828943,1633198,1828943.01833361,
1.778,1877877,1683304,1877876.51833361,
1.779,1926810,1733176,1926810.01833361,
1.78,1975744,1782792,1975743.51833361,
1.781,2024677,1832523,2024677.01833361,
1.782,2073611,1881984,2073610.51833361,
1.783,2122544,1931284,2122544.01833361,
1.784,2171478,1980292,2171477.51833361,
1.785,2220411,2028828,2220411.01833361,
1.786,2269345,2076695,2269344.51833361,
1.787,2318278,2123746,2318278.01833361,
1.788,2367212,2170135,2367211.51833361,
1.789,2416145,2216123,2416145.01833361,
1.79,2465079,2261595,2465078.51833361,
1.791,2514012,2306756,2514012.01833361,
1.792,2562946,2351890,2562945.51833361,
1.793,2611879,2396792,2611879.01833361,
1.794,2660813,2441403,2660812.51833361,
1.795,2709746,2485621,2709746.01833361,
1.796,2758680,2529999,2758679.51833361,
1.797,2807613,2574113,2807613.01833361,
1.798,2856547,2618376,2856546.51833361,
1.799,2905480,2662974,2905480.01833361,
1.8,2954414,2707891,2954413.51833361,
1.801,3003347,2753397,3003347.01833361,
1.802,3052281,2799657,3052280.51833361,
1.803,3101214,2846347,3101214.01833361,
1.804,3150148,2894273,3150147.51833361,
1.805,3199081,2943218,3199081.01833361,
1.806,3248015,2992824,3248014.51833361,
1.807,3296948,3043332,3296948.01833361,
1.808,3345882,3094472,3345881.51833361,
1.809,3394815,3146334,3394815.01833361,
1.81,3443749,3198393,3443748.51833361,
1.811,3492682,3250660,3492682.01833361,
1.812,3541616,3303392,3541615.51833361,
1.813,3590549,3356218,3590549.01833361,
1.814,3639483,3409158,3639482.51833361,
1.815,3688416,3462189,3688416.01833361,
1.816,3737350,3515076,3737349.51833361,
1.817,3786283,3567613,3786283.01833361,
1.818,3835217,3619897,3835216.51833361,
1.819,3884150,3671824,3884150.01833361,
1.82,3933084,3723058,3933083.51833361,
1.821,3982017,3773737,3982017.01833361,
1.822,4030951,3823382,4030950.51833361,
1.823,4079884,3872103,4079884.01833361,
1.824,4128818,3919891,4128817.51833361,
1.825,4177751,3967424,4177751.01833361,
1.826,4226685,4014713,4226684.51833361,
1.827,4275618,4061543,4275618.01833361,
1.828,4324552,4107556,4324551.51833361,
1.829,4373485,4153170,4373485.01833361,
1.83,4422419,4197547,4422418.51833361,
1.831,4471352,4242040,4471352.01833361,
1.832,4520286,4286324,4520285.51833361,
1.833,4569219,4330908,4569219.01833361,
1.834,4618153,4375629,4618152.51833361,
1.835,4667086,4420671,4667086.01833361,
1.836,4716020,4466303,4716019.51833361,
1.837,4764953,4512908,4764953.01833361,
1.838,4813887,4560209,4813886.51833361,
1.839,4862820,4608412,4862820.01833361,
1.84,4911754,4657408,4911753.51833361,
1.841,4960687,4706964,4960687.01833361,
1.842,5009621,4756933,5009620.51833361,
1.843,5058554,4807493,5058554.01833361,
1.844,5107488,4858472,5107487.51833361,
1.845,5156421,4909991,5156421.01833361,
1.846,5205355,4962123,5205354.51833361,
1.847,5254288,5014584,5254288.01833361,
1.848,5303222,5067077,5303221.51833361,
1.849,5352155,5119896,5352155.01833361,
1.85,5401089,5172517,5401088.51833361,
1.851,5450022,5225109,5450022.01833361,
1.852,5498956,5277789,5498955.51833361,
1.853,5547889,5329816,5547889.01833361,
1.854,5596823,5381146,5596822.51833361,
1.855,5645756,5431771,5645756.01833361,
1.856,5694690,5481998,5694689.51833361,
1.857,5743623,5531682,5743623.01833361,
1.858,5792557,5580668,5792556.51833361,
1.859,5841490,5628732,5841490.01833361,
1.86,5890424,5675956,5890423.51833361,
1.861,5939357,5722407,5939357.01833361,
1.862,5988291,5768125,5988290.51833361,
1.863,6037224,5813049,6037224.01833361,
1.864,6086158,5857602,6086157.51833361,
1.865,6135091,5901986,6135091.01833361,
1.866,6184025,5946480,6184024.51833361,
1.867,6232958,5990997,6232958.01833361,
1.868,6281892,6035733,6281891.51833361,
1.869,6330825,6080495,6330825.01833361,
1.87,6379759,6125988,6379758.51833361,
1.871,6428692,6172181,6428692.01833361,
1.872,6477626,6219704,6477625.51833361,
1.873,6526559,6267954,6526559.01833361,
1.874,6575493,6317156,6575492.51833361,
1.875,6624426,6366871,6624426.01833361,
1.876,6673360,6417179,6673359.51833361,
1.877,6722293,6467804,6722293.01833361,
1.878,6771227,6518913,6771226.51833361,
1.879,6820160,6570895,6820160.01833361,
1.88,6869092,6623242,6869091.99800661,
1.881,6917995,6676054,6917995.38300535,
1.882,6966822,6728780,6966821.88600351,
1.883,7015523,6781516,7015522.5770011,
1.884,7064049,6834219,7064048.52599811,
1.885,7112351,6886551,7112350.80299456,
1.886,7160380,6938449,7160380.47799043,
1.887,7208089,6989506,7208088.62098573,
1.888,7255426,7039894,7255426.30198046,
1.889,7302345,7089345,7302344.59097461,
1.89,7348795,7138310,7348794.5579682,
1.891,7394727,7187077,7394727.27296121,
1.892,7440094,7235291,7440093.80595365,
1.893,7484845,7282698,7484845.22694551,
1.894,7528933,7329471,7528932.60593681,
1.895,7572307,7375492,7572307.01292753,
1.896,7614920,7420685,7614919.51791768,
1.897,7656721,7464600,7656721.19090726,
1.898,7697663,7507719,7697663.10189626,
1.899,7737696,7550295,7737696.3208847,
1.9,7776772,7592249,7776771.91787256,
1.901,7814841,7633330,7814840.96285985,
1.902,7851855,7674034,7851854.52584656,
1.903,7887764,7714266,7887763.67683271,
1.904,7922519,7753782,7922519.48581828,
1.905,7956073,7793017,7956073.02280328,
1.906,7988375,7831543,7988375.35778771,
1.907,8019378,7869206,8019377.56077156,
1.908,8049031,7906240,8049030.70175485,
1.909,8077286,7942386,8077285.85073756,
1.91,8104094,7977358,8104094.0777197,
1.911,8129406,8011043,8129406.45270126,
1.912,8153188,8043328,8153187.91310187,
1.913,8175468,8074452,8175468.37228645,
1.914,8196297,8104175,8196296.75787562,
1.915,8215722,8132674,8215721.99986939,
1.916,8233793,8159500,8233793.02826775,
1.917,8250559,8184668,8250558.77307069,
1.918,8266068,8208265,8266068.16427824,
1.919,8280370,8230275,8280370.13189037,
1.92,8293514,8250436,8293513.6059071,
1.921,8305548,8268444,8305547.51632842,
1.922,8316521,8284328,8316520.79315433,
1.923,8326482,8298312,8326482.36638483,
1.924,8335481,8310956,8335481.16601993,
1.925,8343566,8321736,8343566.12205962,
1.926,8350786,8330720,8350786.1645039,
1.927,8357190,8338293,8357190.22335278,
1.928,8362827,8344558,8362827.22860624,
1.929,8367746,8349594,8367746.1102643,
1.93,8371996,8353731,8371995.79832696,
1.931,8375625,8357176,8375625.2227942,
1.932,8378683,8360021,8378683.31366604,
1.933,8381219,8362027,8381219.00094247,
1.934,8383281,8363238,8383281.21462349,
1.935,8384919,8363794,8384918.8847091,
1.936,8386181,8363460,8386180.94119931,
1.937,8387116,8362476,8387116.31409411,
1.938,8387774,8361196,8387773.9333935,
1.939,8388203,8359956,8388202.72909749,
1.94,8388452,8358750,8388451.63120606,
1.941,8388570,8357808,8388569.56971923,
1.942,8388605,8357166,8388605.474637,
1.943,8388608,8356601,8388608,
1.944,8388608,8356333,8388608,
1.945,8388608,8356464,8388608,
1.946,8388608,8357047,8388608,
